"DATE","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_CONF"
"2021-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Numerator",10700,"A","F"
"2021-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Denominator",141600,"A","F"
"2021-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Confidence",2.6,"A","F"
"2021-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Variable",14.7,"A","F"
"2021-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Numerator",20800,"A","F"
"2021-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Denominator",141600,"A","F"
"2021-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Confidence",3.4,"A","F"
"2021-12","E08000021","aged 16-64 employment rate - ethnic minority","Variable",51.3,"A","F"
"2021-12","E08000021","aged 16-64 employment rate - ethnic minority","Numerator",16700,"A","F"
"2021-12","E08000021","aged 16-64 employment rate - ethnic minority","Denominator",32500,"A","F"
"2021-12","E08000021","aged 16-64 employment rate - ethnic minority","Confidence",17.5,"A","F"
"2021-12","E08000021","16+ unemployment rate - ethnic minority","Variable",17.6,"A","F"
"2021-12","E08000021","16+ unemployment rate - ethnic minority","Numerator",3600,"A","F"
"2021-12","E08000021","16+ unemployment rate - ethnic minority","Denominator",20200,"A","F"
"2021-12","E08000021","16+ unemployment rate - ethnic minority","Confidence",,"G","F"
"2021-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Variable",38.2,"A","F"
"2021-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Numerator",12400,"A","F"
"2021-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Denominator",32500,"A","F"
"2021-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Confidence",17.0,"A","F"
"2021-12","E08000021","% with RQF4+ - aged 16-64","Variable",,"F","F"
"2021-12","E08000021","% with RQF4+ - aged 16-64","Numerator",,"F","F"
"2021-12","E08000021","% with RQF4+ - aged 16-64","Denominator",,"F","F"
"2021-12","E08000021","% with RQF4+ - aged 16-64","Confidence",,"Q","F"
"2021-12","E08000021","% with RQF3+ - aged 16-64","Variable",,"F","F"
"2021-12","E08000021","% with RQF3+ - aged 16-64","Numerator",,"F","F"
"2021-12","E08000021","% with RQF3+ - aged 16-64","Denominator",,"F","F"
"2021-12","E08000021","% with RQF3+ - aged 16-64","Confidence",,"Q","F"
"2021-12","E08000021","% with RQF2+ - aged 16-64","Variable",,"F","F"
"2021-12","E08000021","% with RQF2+ - aged 16-64","Numerator",,"F","F"
"2021-12","E08000021","% with RQF2+ - aged 16-64","Denominator",,"F","F"
"2021-12","E08000021","% with RQF2+ - aged 16-64","Confidence",,"Q","F"
"2021-12","E08000021","% with RQF1+ - aged 16-64","Variable",,"F","F"
"2021-12","E08000021","% with RQF1+ - aged 16-64","Numerator",,"F","F"
"2021-12","E08000021","% with RQF1+ - aged 16-64","Denominator",,"F","F"
"2021-12","E08000021","% with RQF1+ - aged 16-64","Confidence",,"Q","F"
"2021-12","E08000021","% with other qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2021-12","E08000021","% with other qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2021-12","E08000021","% with other qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2021-12","E08000021","% with other qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2021-12","E08000021","% with no qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2021-12","E08000021","% with no qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2021-12","E08000021","% with no qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2021-12","E08000021","% with no qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2022-12","E08000021","Economic activity rate - aged 16-64","Variable",70.6,"A","F"
"2022-12","E08000021","Economic activity rate - aged 16-64","Numerator",141300,"A","F"
"2022-12","E08000021","Economic activity rate - aged 16-64","Denominator",200000,"A","F"
"2022-12","E08000021","Economic activity rate - aged 16-64","Confidence",3.9,"A","F"
"2022-12","E08000021","Employment rate - aged 16-64","Variable",67.7,"A","F"
"2022-12","E08000021","Employment rate - aged 16-64","Numerator",135400,"A","F"
"2022-12","E08000021","Employment rate - aged 16-64","Denominator",200000,"A","F"
"2022-12","E08000021","Employment rate - aged 16-64","Confidence",4.0,"A","F"
"2022-12","E08000021","% aged 16-64 who are employees","Variable",60.2,"A","F"
"2022-12","E08000021","% aged 16-64 who are employees","Numerator",120500,"A","F"
"2022-12","E08000021","% aged 16-64 who are employees","Denominator",200000,"A","F"
"2022-12","E08000021","% aged 16-64 who are employees","Confidence",4.2,"A","F"
"2022-12","E08000021","% aged 16-64 who are self employed","Variable",6.6,"A","F"
"2022-12","E08000021","% aged 16-64 who are self employed","Numerator",13100,"A","F"
"2022-12","E08000021","% aged 16-64 who are self employed","Denominator",200000,"A","F"
"2022-12","E08000021","% aged 16-64 who are self employed","Confidence",2.1,"A","F"
"2022-12","E08000021","Unemployment rate - aged 16-64 ","Variable",4.2,"A","F"
"2022-12","E08000021","Unemployment rate - aged 16-64 ","Numerator",5900,"A","F"
"2022-12","E08000021","Unemployment rate - aged 16-64 ","Denominator",141300,"A","F"
"2022-12","E08000021","Unemployment rate - aged 16-64 ","Confidence",2.0,"A","F"
"2022-12","E08000021","Unemployment rate - aged 16+","Variable",4.1,"A","F"
"2022-12","E08000021","Unemployment rate - aged 16+","Numerator",5900,"A","F"
"2022-12","E08000021","Unemployment rate - aged 16+","Denominator",143700,"A","F"
"2022-12","E08000021","Unemployment rate - aged 16+","Confidence",1.9,"A","F"
"2022-12","E08000021","% who are economically inactive - aged 16-64","Variable",29.4,"A","F"
"2022-12","E08000021","% who are economically inactive - aged 16-64","Numerator",58700,"A","F"
"2022-12","E08000021","% who are economically inactive - aged 16-64","Denominator",200000,"A","F"
"2022-12","E08000021","% who are economically inactive - aged 16-64","Confidence",3.9,"A","F"
"2022-12","E08000021","% of economically inactive who want a job","Variable",18.8,"A","F"
"2022-12","E08000021","% of economically inactive who want a job","Numerator",11000,"A","F"
"2022-12","E08000021","% of economically inactive who want a job","Denominator",58700,"A","F"
"2022-12","E08000021","% of economically inactive who want a job","Confidence",6.3,"A","F"
"2022-12","E08000021","% of economically inactive who do not want a job","Variable",81.2,"A","F"
"2022-12","E08000021","% of economically inactive who do not want a job","Numerator",47700,"A","F"
"2022-12","E08000021","% of economically inactive who do not want a job","Denominator",58700,"A","F"
"2022-12","E08000021","% of economically inactive who do not want a job","Confidence",6.3,"A","F"
"2022-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Variable",9.1,"A","F"
"2022-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Numerator",12500,"A","F"
"2022-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Denominator",137800,"A","F"
"2022-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Confidence",2.8,"A","F"
"2022-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Variable",29.5,"A","F"
"2022-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Numerator",40600,"A","F"
"2022-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Denominator",137800,"A","F"
"2022-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Confidence",4.5,"A","F"
"2022-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Variable",12.3,"A","F"
"2022-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Numerator",16900,"A","F"
"2022-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Denominator",137800,"A","F"
"2022-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Confidence",3.2,"A","F"
"2022-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Variable",8.7,"A","F"
"2022-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Numerator",12000,"A","F"
"2022-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Denominator",137800,"A","F"
"2022-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Confidence",2.8,"A","F"
"2022-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Variable",8.8,"A","F"
"2022-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Numerator",12200,"A","F"
"2022-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Denominator",137800,"A","F"
"2022-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Confidence",2.8,"A","F"
"2022-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Variable",8.6,"A","F"
"2022-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Numerator",11900,"A","F"
"2022-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Denominator",137800,"A","F"
"2022-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Confidence",2.8,"A","F"
"2022-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Variable",7.9,"A","F"
"2022-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Numerator",10900,"A","F"
"2022-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Denominator",137800,"A","F"
"2022-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Confidence",2.7,"A","F"
"2022-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Variable",5.3,"A","F"
"2022-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Numerator",7300,"A","F"
"2022-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Denominator",137800,"A","F"
"2022-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Confidence",2.2,"A","F"
"2022-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Variable",9.4,"A","F"
"2022-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Numerator",13000,"A","F"
"2022-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Denominator",137800,"A","F"
"2022-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Confidence",2.9,"A","F"
"2022-12","E08000021","aged 16-64 employment rate - ethnic minority","Variable",61.0,"A","F"
"2022-12","E08000021","aged 16-64 employment rate - ethnic minority","Numerator",21700,"A","F"
"2022-12","E08000021","aged 16-64 employment rate - ethnic minority","Denominator",35600,"A","F"
"2022-12","E08000021","aged 16-64 employment rate - ethnic minority","Confidence",17.0,"A","F"
"2022-12","E08000021","16+ unemployment rate - ethnic minority","Variable",7.5,"A","F"
"2022-12","E08000021","16+ unemployment rate - ethnic minority","Numerator",1800,"A","F"
"2022-12","E08000021","16+ unemployment rate - ethnic minority","Denominator",23500,"A","F"
"2022-12","E08000021","16+ unemployment rate - ethnic minority","Confidence",,"G","F"
"2022-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Variable",34.0,"A","F"
"2022-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Numerator",12100,"A","F"
"2022-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Denominator",35600,"A","F"
"2022-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Confidence",16.5,"A","F"
"2022-12","E08000021","% with RQF4+ - aged 16-64","Variable",43.7,"A","F"
"2022-12","E08000021","% with RQF4+ - aged 16-64","Numerator",83900,"A","F"
"2022-12","E08000021","% with RQF4+ - aged 16-64","Denominator",191800,"A","F"
"2022-12","E08000021","% with RQF4+ - aged 16-64","Confidence",4.3,"A","F"
"2022-12","E08000021","% with RQF3+ - aged 16-64","Variable",65.6,"A","F"
"2022-12","E08000021","% with RQF3+ - aged 16-64","Numerator",125900,"A","F"
"2022-12","E08000021","% with RQF3+ - aged 16-64","Denominator",191800,"A","F"
"2022-12","E08000021","% with RQF3+ - aged 16-64","Confidence",4.1,"A","F"
"2022-12","E08000021","% with RQF2+ - aged 16-64","Variable",81.3,"A","F"
"2022-12","E08000021","% with RQF2+ - aged 16-64","Numerator",156000,"A","F"
"2022-12","E08000021","% with RQF2+ - aged 16-64","Denominator",191800,"A","F"
"2022-12","E08000021","% with RQF2+ - aged 16-64","Confidence",3.4,"A","F"
"2022-12","E08000021","% with RQF1+ - aged 16-64","Variable",83.3,"A","F"
"2022-12","E08000021","% with RQF1+ - aged 16-64","Numerator",159800,"A","F"
"2022-12","E08000021","% with RQF1+ - aged 16-64","Denominator",191800,"A","F"
"2022-12","E08000021","% with RQF1+ - aged 16-64","Confidence",3.2,"A","F"
"2022-12","E08000021","% with other qualifications (RQF) - aged 16-64","Variable",5.0,"A","F"
"2022-12","E08000021","% with other qualifications (RQF) - aged 16-64","Numerator",9700,"A","F"
"2022-12","E08000021","% with other qualifications (RQF) - aged 16-64","Denominator",191800,"A","F"
"2022-12","E08000021","% with other qualifications (RQF) - aged 16-64","Confidence",1.9,"A","F"
"2022-12","E08000021","% with no qualifications (RQF) - aged 16-64","Variable",11.6,"A","F"
"2022-12","E08000021","% with no qualifications (RQF) - aged 16-64","Numerator",22300,"A","F"
"2022-12","E08000021","% with no qualifications (RQF) - aged 16-64","Denominator",191800,"A","F"
"2022-12","E08000021","% with no qualifications (RQF) - aged 16-64","Confidence",2.8,"A","F"
"2023-12","E08000021","Economic activity rate - aged 16-64","Variable",76.0,"A","F"
"2023-12","E08000021","Economic activity rate - aged 16-64","Numerator",150700,"A","F"
"2023-12","E08000021","Economic activity rate - aged 16-64","Denominator",198300,"A","F"
"2023-12","E08000021","Economic activity rate - aged 16-64","Confidence",4.4,"A","F"
"2023-12","E08000021","Employment rate - aged 16-64","Variable",74.3,"A","F"
"2023-12","E08000021","Employment rate - aged 16-64","Numerator",147300,"A","F"
"2023-12","E08000021","Employment rate - aged 16-64","Denominator",198300,"A","F"
"2023-12","E08000021","Employment rate - aged 16-64","Confidence",4.6,"A","F"
"2023-12","E08000021","% aged 16-64 who are employees","Variable",64.8,"A","F"
"2023-12","E08000021","% aged 16-64 who are employees","Numerator",128500,"A","F"
"2023-12","E08000021","% aged 16-64 who are employees","Denominator",198300,"A","F"
"2023-12","E08000021","% aged 16-64 who are employees","Confidence",5.0,"A","F"
"2023-12","E08000021","% aged 16-64 who are self employed","Variable",9.3,"A","F"
"2023-12","E08000021","% aged 16-64 who are self employed","Numerator",18500,"A","F"
"2023-12","E08000021","% aged 16-64 who are self employed","Denominator",198300,"A","F"
"2023-12","E08000021","% aged 16-64 who are self employed","Confidence",3.0,"A","F"
"2023-12","E08000021","Unemployment rate - aged 16-64 ","Variable",2.3,"A","F"
"2023-12","E08000021","Unemployment rate - aged 16-64 ","Numerator",3400,"A","F"
"2023-12","E08000021","Unemployment rate - aged 16-64 ","Denominator",150700,"A","F"
"2023-12","E08000021","Unemployment rate - aged 16-64 ","Confidence",,"G","F"
"2023-12","E08000021","Unemployment rate - aged 16+","Variable",2.4,"A","F"
"2023-12","E08000021","Unemployment rate - aged 16+","Numerator",3700,"A","F"
"2023-12","E08000021","Unemployment rate - aged 16+","Denominator",152800,"A","F"
"2023-12","E08000021","Unemployment rate - aged 16+","Confidence",,"G","F"
"2023-12","E08000021","% who are economically inactive - aged 16-64","Variable",24.0,"A","F"
"2023-12","E08000021","% who are economically inactive - aged 16-64","Numerator",47500,"A","F"
"2023-12","E08000021","% who are economically inactive - aged 16-64","Denominator",198300,"A","F"
"2023-12","E08000021","% who are economically inactive - aged 16-64","Confidence",4.4,"A","F"
"2023-12","E08000021","% of economically inactive who want a job","Variable",21.1,"A","F"
"2023-12","E08000021","% of economically inactive who want a job","Numerator",10000,"A","F"
"2023-12","E08000021","% of economically inactive who want a job","Denominator",47500,"A","F"
"2023-12","E08000021","% of economically inactive who want a job","Confidence",8.7,"A","F"
"2023-12","E08000021","% of economically inactive who do not want a job","Variable",78.9,"A","F"
"2023-12","E08000021","% of economically inactive who do not want a job","Numerator",37500,"A","F"
"2023-12","E08000021","% of economically inactive who do not want a job","Denominator",47500,"A","F"
"2023-12","E08000021","% of economically inactive who do not want a job","Confidence",8.7,"A","F"
"2023-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Variable",7.7,"A","F"
"2023-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Numerator",11500,"A","F"
"2023-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Denominator",149100,"A","F"
"2023-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Confidence",3.2,"A","F"
"2023-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Variable",29.0,"A","F"
"2023-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Numerator",43300,"A","F"
"2023-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Denominator",149100,"A","F"
"2023-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Confidence",5.4,"A","F"
"2023-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Variable",17.5,"A","F"
"2023-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Numerator",26100,"A","F"
"2023-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Denominator",149100,"A","F"
"2023-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Confidence",4.5,"A","F"
"2023-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Variable",8.3,"A","F"
"2023-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Numerator",12300,"A","F"
"2023-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Denominator",149100,"A","F"
"2023-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Confidence",3.3,"A","F"
"2023-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Variable",5.1,"A","F"
"2023-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Numerator",7500,"A","F"
"2023-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Denominator",149100,"A","F"
"2023-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Confidence",2.6,"A","F"
"2023-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Variable",11.4,"A","F"
"2023-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Numerator",17100,"A","F"
"2023-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Denominator",149100,"A","F"
"2023-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Confidence",3.8,"A","F"
"2023-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Variable",7.2,"A","F"
"2023-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Numerator",10700,"A","F"
"2023-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Denominator",149100,"A","F"
"2023-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Confidence",3.1,"A","F"
"2023-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Variable",3.8,"A","F"
"2023-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Numerator",5700,"A","F"
"2023-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Denominator",149100,"A","F"
"2023-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Confidence",2.3,"A","F"
"2023-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Variable",9.7,"A","F"
"2023-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Numerator",14400,"A","F"
"2023-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Denominator",149100,"A","F"
"2023-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Confidence",3.5,"A","F"
"2023-12","E08000021","aged 16-64 employment rate - ethnic minority","Variable",66.5,"A","F"
"2023-12","E08000021","aged 16-64 employment rate - ethnic minority","Numerator",27100,"A","F"
"2023-12","E08000021","aged 16-64 employment rate - ethnic minority","Denominator",40800,"A","F"
"2023-12","E08000021","aged 16-64 employment rate - ethnic minority","Confidence",17.5,"A","F"
"2023-12","E08000021","16+ unemployment rate - ethnic minority","Variable",6.8,"A","F"
"2023-12","E08000021","16+ unemployment rate - ethnic minority","Numerator",2000,"A","F"
"2023-12","E08000021","16+ unemployment rate - ethnic minority","Denominator",29100,"A","F"
"2023-12","E08000021","16+ unemployment rate - ethnic minority","Confidence",,"G","F"
"2023-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Variable",28.8,"A","F"
"2023-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Numerator",11700,"A","F"
"2023-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Denominator",40800,"A","F"
"2023-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Confidence",16.8,"A","F"
"2023-12","E08000021","% with RQF4+ - aged 16-64","Variable",50.5,"A","F"
"2023-12","E08000021","% with RQF4+ - aged 16-64","Numerator",98800,"A","F"
"2023-12","E08000021","% with RQF4+ - aged 16-64","Denominator",195700,"A","F"
"2023-12","E08000021","% with RQF4+ - aged 16-64","Confidence",5.2,"A","F"
"2023-12","E08000021","% with RQF3+ - aged 16-64","Variable",71.3,"A","F"
"2023-12","E08000021","% with RQF3+ - aged 16-64","Numerator",139600,"A","F"
"2023-12","E08000021","% with RQF3+ - aged 16-64","Denominator",195700,"A","F"
"2023-12","E08000021","% with RQF3+ - aged 16-64","Confidence",4.7,"A","F"
"2023-12","E08000021","% with RQF2+ - aged 16-64","Variable",84.8,"A","F"
"2023-12","E08000021","% with RQF2+ - aged 16-64","Numerator",166000,"A","F"
"2023-12","E08000021","% with RQF2+ - aged 16-64","Denominator",195700,"A","F"
"2023-12","E08000021","% with RQF2+ - aged 16-64","Confidence",3.8,"A","F"
"2023-12","E08000021","% with RQF1+ - aged 16-64","Variable",86.5,"A","F"
"2023-12","E08000021","% with RQF1+ - aged 16-64","Numerator",169200,"A","F"
"2023-12","E08000021","% with RQF1+ - aged 16-64","Denominator",195700,"A","F"
"2023-12","E08000021","% with RQF1+ - aged 16-64","Confidence",3.6,"A","F"
"2023-12","E08000021","% with other qualifications (RQF) - aged 16-64","Variable",5.2,"A","F"
"2023-12","E08000021","% with other qualifications (RQF) - aged 16-64","Numerator",10200,"A","F"
"2023-12","E08000021","% with other qualifications (RQF) - aged 16-64","Denominator",195700,"A","F"
"2023-12","E08000021","% with other qualifications (RQF) - aged 16-64","Confidence",2.3,"A","F"
"2023-12","E08000021","% with no qualifications (RQF) - aged 16-64","Variable",8.3,"A","F"
"2023-12","E08000021","% with no qualifications (RQF) - aged 16-64","Numerator",16300,"A","F"
"2023-12","E08000021","% with no qualifications (RQF) - aged 16-64","Denominator",195700,"A","F"
"2023-12","E08000021","% with no qualifications (RQF) - aged 16-64","Confidence",2.9,"A","F"
